email_id,timestamp,to,topic_gt,sentiment_gt,length_bucket,word_target,email_text
ebe913ff-685f-4a36-a33a-988bbf8c89f3,2025-07-10T18:35:00,Mr Miller,Healthcare,Negative,Medium,144,"Dear Mr Miller,"
d009eb27-4dbf-42f7-8eff-01cb286c4308,2025-07-10T14:24:00,Mr Miller,Healthcare,Very Negative,Medium,156,"Dear Mr Miller,"
eb843481-4dd2-4278-8c69-181c734bcd6d,2025-07-10T15:31:00,Mr Miller,Healthcare,Negative,Medium,194,"Dear Mr Miller,"
de450f17-570a-4265-b453-e9db7b140b3e,2025-07-10T19:27:00,Mr Miller,Healthcare,Very Negative,Medium,139,"Dear Mr Miller,"
466feab6-d545-4e15-b3f9-c8cef3e12582,2025-07-10T16:19:00,Mr Miller,Healthcare,Very Negative,Short,98,"Dear Mr Miller,"
f6513778-bc75-4a90-befc-b38c886b49f0,2025-07-10T12:23:00,Mr Miller,Education,Negative,Medium,156,"Dear Mr Miller,"
a0557991-7179-47c6-90e9-11cebb4fa665,2025-07-10T17:05:00,Mr Miller,Education,Negative,Medium,211,"Dear Mr Miller,"
296fc9b2-83bc-4275-b985-2c0be40d36e3,2025-07-10T09:30:00,Mr Miller,Education,Positive,Medium,200,"Dear Mr Miller,"
71b8e8a8-09d7-4869-a02f-9bafa68803b6,2025-07-10T15:27:00,Mr Miller,Education,Very Negative,Medium,266,"Dear Mr Miller,"
120f59a0-ff18-4e66-9f79-b82cfd727558,2025-07-10T19:24:00,Mr Miller,Education,Positive,Medium,164,"Dear Mr Miller,"
3787a790-f7f3-4fa3-b197-123ba91e075c,2025-07-10T16:13:00,Mr Miller,Crime,Positive,Medium,133,"Dear Mr Miller,"
fd0c3283-6a3a-4344-b71f-0c3b186fca31,2025-07-10T15:15:00,Mr Miller,Crime,Very Positive,Medium,279,"Dear Mr Miller,"
2aa72707-ecfc-46fe-a13d-4cf3549c16f1,2025-07-10T14:43:00,Mr Miller,Crime,Negative,Medium,254,"Dear Mr Miller,"
22fad89f-ab60-4172-9344-3fcbb20f7eb7,2025-07-10T16:22:00,Mr Miller,Crime,Very Negative,Short,83,"Dear Mr Miller,"
48e29fb0-df01-445f-8d67-86f78ae384cd,2025-07-10T18:38:00,Mr Miller,Crime,Negative,Medium,224,"Dear Mr Miller,"
552bc95b-6d1c-4d1e-95c0-933f29a81fd5,2025-07-10T10:14:00,Mr Miller,Immigration,Negative,Medium,171,"Dear Mr Miller,"
ac8424c5-20c2-47cb-808f-e76e1787ae7d,2025-07-10T18:16:00,Mr Miller,Immigration,Very Negative,Long,445,"Dear Mr Miller,

I am writing to express my profound disappointment and anger at the way you have handled the immigration crisis in our constituency. Your recent statements in Parliament, claiming that “immigration is a national issue that must be managed fairly,” are a thin veil over the reality that our streets, schools, and local economy are being strangled by a policy that has no regard for the well‑being of ordinary Britons.

Take the council estate in Eastfield, for example. Over the past year, the number of families arriving from overseas has doubled. The local primary school is now over‑saturated, with 120 children in a"
895144c5-4929-46bb-9882-c8e59c75ac4d,2025-07-10T11:34:00,Mr Miller,Transportation,Positive,Medium,237,"Dear Mr Miller,"
456d2a80-71cd-48c3-ae84-07287d875380,2025-07-10T16:09:00,Mr Miller,Transportation,Very Positive,Medium,191,"Dear Mr Miller,"
76b2cf6f-1a9f-4886-9c56-d29e1607d1e7,2025-07-10T15:02:00,Mr Miller,Transportation,Very Negative,Medium,248,"Dear Mr Miller,

[Generation failed: ]"
1fe6beca-c228-49c6-aac6-c22651e5e8b3,2025-07-10T16:27:00,Mr Miller,Transportation,Very Negative,Medium,174,"Dear Mr Miller,"
740393d5-79de-438b-8d8e-eea900f2071f,2025-07-10T12:53:00,Mr Miller,Transportation,Positive,Medium,173,"Dear Mr Miller,

[Generation failed: ]"
c62deea5-a95b-40af-9077-0a0102b90140,2025-07-10T18:22:00,Mr Miller,Transportation,Positive,Medium,230,"Dear Mr Miller,

[Generation failed: ]"
9a7d3268-c612-4b46-8b93-fc7da4471ca8,2025-07-10T13:21:00,Mr Miller,Environment,Neutral,Medium,215,"Dear Mr Miller,

[Generation failed: ]"
223a1e86-fb3a-43bd-91a0-7540b62d3eb6,2025-07-10T11:04:00,Mr Miller,Environment,Very Positive,Short,71,"Dear Mr Miller,"
cfb4d627-2b55-4ecd-84c1-54eb2c9b982b,2025-07-10T13:04:00,Mr Miller,Environment,Neutral,Medium,142,"Dear Mr Miller,"
4db5f741-c6dd-4b8f-aba9-a0ba5a9fffad,2025-07-10T18:01:00,Mr Miller,Environment,Neutral,Medium,217,"Dear Mr Miller,"
6696983c-65c8-458d-899d-ddfef35fe99f,2025-07-10T17:04:00,Mr Miller,Environment,Negative,Medium,198,"Dear Mr Miller,"
31d10029-8516-46f0-a736-67cee16a0660,2025-07-10T11:01:00,Mr Miller,Taxation,Negative,Short,72,"Dear Mr Miller,"
4d66ace9-c4b4-4ccf-bebf-8f46746eda88,2025-07-10T11:04:00,Mr Miller,Taxation,Very Negative,Medium,133,"Dear Mr Miller,"
d84188b1-de09-43ea-b790-4998b881c22f,2025-07-10T18:08:00,Mr Miller,Taxation,Positive,Medium,197,"Dear Mr Miller,"
be314f53-9c3d-4966-8ed0-5328366ba630,2025-07-10T11:49:00,Mr Miller,Housing,Negative,Short,113,"Dear Mr Miller,"
9b337ed8-af40-47e3-8324-6797df64824d,2025-07-10T11:03:00,Mr Miller,Housing,Neutral,Medium,169,"Dear Mr Miller,"
96d4ae28-ceaf-4c8c-8780-aea18cfa5d96,2025-07-10T09:34:00,Mr Miller,Housing,Very Negative,Medium,270,"Dear Mr Miller,

I am writing to express my profound disappointment with the way you have handled the housing crisis in our constituency. As a long‑standing resident of the East End of Luton, I have witnessed the council’s failure to deliver on its promises, and your silence on these matters is unacceptable.

The council’s housing stock is in a state of disrepair. I have personally seen the roof of the 1970s block on Houghton Road leak during the last storm, yet the maintenance team has not been scheduled for a fix for over a year. Tenants are left to endure damp, mould and the constant threat of structural failure. Your office has repeatedly assured us that “improvements are underway,” but no concrete action has followed. The lack of a transparent timetable for repairs is a blatant disregard for the safety and wellbeing of your constituents.

Rent arrears are spiralling. The council’s rent‑collection system is outdated, and the “payment plan” offered to struggling families is a mere band‑aid that does nothing"
d289fed9-d698-4934-94e1-9ba16b5e0f26,2025-07-10T10:26:00,Mr Miller,Pensions,Negative,Medium,228,"Dear Mr Miller,"
3e060f78-fa75-41b7-8c2e-90dcb9978e88,2025-07-10T19:45:00,Mr Miller,Pensions,Negative,Long,376,"Dear Mr Miller,"
430571d4-c603-4c6b-89ff-60e2a5491557,2025-07-10T12:20:00,Mr Miller,Pensions,Negative,Medium,151,"Dear Mr Miller,"
0af8f5e4-0f6e-49ca-945d-210b0b645e8f,2025-07-10T15:08:00,Mr Miller,Pensions,Very Negative,Medium,269,"Dear Mr Miller,"
97ffb1f7-4c26-479e-bc6a-0ab6b47c4077,2025-07-10T10:16:00,Mr Miller,Pensions,Neutral,Medium,168,"Dear Mr Miller,"
1adea9e0-9c93-4661-9b0d-59c2d793d14d,2025-07-10T09:58:00,Mr Miller,Pensions,Very Negative,Medium,141,"Dear Mr Miller,"
7680a092-2c1e-4574-a7bf-75091edb06ae,2025-07-10T16:10:00,Mr Miller,Pensions,Negative,Medium,186,"Dear Mr Miller,"
05a29790-d1a9-4302-a0fe-7c3d1219c8a9,2025-07-10T19:37:00,Mr Miller,Pensions,Neutral,Medium,164,"Dear Mr Miller,"
dd1ebb23-986c-4c91-aa8c-8f097b5b2fd0,2025-07-11T17:19:00,Mr Miller,Healthcare,Negative,Medium,140,"Dear Mr Miller,"
9ef7e20b-2541-4fa3-a5e5-44ccd5316bd4,2025-07-11T10:48:00,Mr Miller,Healthcare,Neutral,Medium,267,"Dear Mr Miller,"
188f1fe9-a716-4a36-9de6-b39eb235d2b8,2025-07-11T13:37:00,Mr Miller,Healthcare,Negative,Medium,160,"Dear Mr Miller,"
6efc5299-d43d-439d-9392-bfc81617cbb8,2025-07-11T10:07:00,Mr Miller,Healthcare,Very Negative,Medium,195,"Dear Mr Miller,"
fab71941-431e-48b2-a7a5-c60b9312f581,2025-07-11T10:08:00,Mr Miller,Healthcare,Very Positive,Medium,149,"Dear Mr Miller,"
5728e74b-cc86-43cf-af16-9f92761ddcd4,2025-07-11T11:44:00,Mr Miller,Healthcare,Negative,Medium,269,"Dear Mr Miller,"
fca3e1fe-6142-4fcd-82be-91045e2921e7,2025-07-11T17:08:00,Mr Miller,Education,Very Negative,Long,390,"Dear Mr Miller,"
570005bb-2130-45a0-930c-0d54556b9ec5,2025-07-11T14:04:00,Mr Miller,Education,Negative,Medium,213,"Dear Mr Miller,"
c3e4e9d2-48a8-459c-a1b6-90bad3f4b1d0,2025-07-11T15:04:00,Mr Miller,Education,Very Negative,Medium,222,"Dear Mr Miller,"
f4ab3db9-44de-4d13-aeb9-cca08c385170,2025-07-11T15:18:00,Mr Miller,Education,Negative,Medium,162,"Dear Mr Miller,"
679d15a8-39f0-4219-8e7b-40e0672710a6,2025-07-11T14:42:00,Mr Miller,Education,Negative,Medium,147,"Dear Mr Miller,"
46d76389-d75f-4b0a-a9b6-6dc7cbfc07df,2025-07-11T18:13:00,Mr Miller,Crime,Positive,Short,89,"Dear Mr Miller,"
cc76f00d-e941-4d3a-915e-9781aa3c5d12,2025-07-11T14:53:00,Mr Miller,Crime,Positive,Medium,208,"Dear Mr Miller,"
d0ccd5e0-cd14-467e-8ac8-d2e4ce6ad8b6,2025-07-11T15:55:00,Mr Miller,Crime,Very Negative,Medium,211,"Dear Mr Miller,"
387bb0ff-901b-4229-b066-bc2d9e66206a,2025-07-11T10:48:00,Mr Miller,Crime,Negative,Medium,231,"Dear Mr Miller,"
1eeb5286-9298-4e2e-b7b7-fdb162a3e2d6,2025-07-11T18:22:00,Mr Miller,Crime,Negative,Medium,223,"Dear Mr Miller,"
0a66694b-d401-4a78-b9d6-3c9c518d6a8b,2025-07-11T17:16:00,Mr Miller,Immigration,Neutral,Medium,198,"Dear Mr Miller,"
1c9aa3de-d60d-4c3d-9290-7ef9c38eeff3,2025-07-11T14:40:00,Mr Miller,Immigration,Neutral,Medium,174,"Dear Mr Miller,"
b3e9254f-562a-4017-a565-2086a09c4f36,2025-07-11T15:22:00,Mr Miller,Transportation,Positive,Medium,223,"Dear Mr Miller,"
d334891c-4718-4c1e-91f9-27002e4727a1,2025-07-11T17:52:00,Mr Miller,Transportation,Very Negative,Short,66,"Dear Mr Miller,"
188efed6-7c61-4cb8-8577-0ffefe1a84cb,2025-07-11T13:59:00,Mr Miller,Transportation,Very Negative,Medium,167,"Dear Mr Miller,"
af1746ac-8e70-42cf-b1bc-7cdddafe2ac1,2025-07-11T11:18:00,Mr Miller,Transportation,Negative,Medium,182,"Dear Mr Miller,"
b1193b7b-7219-4d72-8c66-b70743494635,2025-07-11T14:58:00,Mr Miller,Transportation,Positive,Medium,224,"Dear Mr Miller,"
ffea572f-9398-49bf-add3-384a98b132b2,2025-07-11T17:18:00,Mr Miller,Environment,Positive,Long,481,"Dear Mr Miller,"
4956c6a9-0f65-4f8f-9713-3bfed032d75e,2025-07-11T15:24:00,Mr Miller,Environment,Positive,Medium,133,"Dear Mr Miller,"
43645a31-af28-4600-b691-be18570ec7d4,2025-07-11T19:03:00,Mr Miller,Environment,Neutral,Medium,158,"Dear Mr Miller,"
c07ae601-7408-4fa6-9985-c68912eac76c,2025-07-11T13:39:00,Mr Miller,Environment,Very Positive,Short,117,"Dear Mr Miller,"
3f05f0f0-bc11-4155-9709-97cc0d5e9008,2025-07-11T19:36:00,Mr Miller,Environment,Very Negative,Medium,168,"Dear Mr Miller,"
911a2a67-6f50-4d07-8d4d-4ca4e40a7618,2025-07-11T17:02:00,Mr Miller,Environment,Very Positive,Long,390,"Dear Mr Miller,"
582510c0-f865-4fcb-b49d-68af17c0f432,2025-07-11T10:50:00,Mr Miller,Taxation,Very Negative,Medium,252,"Dear Mr Miller,"
81a76975-064e-4e16-9b90-796447150515,2025-07-11T11:18:00,Mr Miller,Taxation,Negative,Medium,232,"Dear Mr Miller,"
9d3421b5-a39f-4d1d-a054-bd8cd2d28559,2025-07-11T16:14:00,Mr Miller,Taxation,Neutral,Medium,213,"Dear Mr Miller,"
3637437a-413f-472b-87b6-8c45463539d2,2025-07-11T17:28:00,Mr Miller,Housing,Very Negative,Medium,255,"Dear Mr Miller,"
7601b8b3-8a08-4113-9b96-218962337696,2025-07-11T13:32:00,Mr Miller,Housing,Positive,Medium,198,"Dear Mr Miller,"
b8934d23-4b7e-4c82-be6f-2b80c0c3823d,2025-07-11T10:38:00,Mr Miller,Housing,Very Positive,Medium,139,"Dear Mr Miller,"
917b1b8d-00c7-4b37-8b79-a82d98084483,2025-07-11T10:43:00,Mr Miller,Pensions,Very Negative,Medium,214,"Dear Mr Miller,"
7346d98d-d7eb-4d17-a1a1-b343bacaa4ec,2025-07-11T12:33:00,Mr Miller,Pensions,Very Negative,Long,476,"Dear Mr Miller,"
8fa7fc14-6231-484f-9edd-cf521b0bb3c3,2025-07-11T11:44:00,Mr Miller,Pensions,Very Positive,Medium,219,"Dear Mr Miller,"
f367d9a0-1a62-4047-b012-d46a1ee35634,2025-07-11T17:39:00,Mr Miller,Pensions,Neutral,Medium,201,"Dear Mr Miller,"
63e39655-7a15-4827-aaaf-e5e6c2403b1a,2025-07-11T13:43:00,Mr Miller,Pensions,Negative,Medium,273,"Dear Mr Miller,

[Generation failed: ]"
3a737334-f135-4a44-abe0-c83f47465d0d,2025-07-11T17:36:00,Mr Miller,Pensions,Very Negative,Medium,176,"Dear Mr Miller,

[Generation failed: ]"
f575580c-b191-4560-8f44-372d89f23e7e,2025-07-11T19:56:00,Mr Miller,Pensions,Positive,Medium,184,"Dear Mr Miller,

[Generation failed: ]"
837ab3c3-7115-419c-a03c-96a39e0ea87a,2025-07-11T19:12:00,Mr Miller,Pensions,Negative,Medium,219,"Dear Mr Miller,

[Generation failed: ]"
7170441e-f1d4-425d-9e38-9330349bcba5,2025-07-12T11:43:00,Mr Miller,Healthcare,Very Negative,Medium,268,"Dear Mr Miller,

[Generation failed: ]"
7c2a326c-0985-40aa-b756-416045c7baf8,2025-07-12T19:58:00,Mr Miller,Healthcare,Negative,Medium,193,"Dear Mr Miller,

[Generation failed: ]"
14d54e9a-49c9-4010-8291-af282ba3e40d,2025-07-12T10:03:00,Mr Miller,Healthcare,Very Negative,Medium,214,"Dear Mr Miller,

[Generation failed: ]"
291f7c03-d910-431f-9502-5c2e50229ef1,2025-07-12T10:30:00,Mr Miller,Healthcare,Neutral,Short,117,"Dear Mr Miller,"
d5a76f2a-d1e7-44a2-a855-88ab0746c7aa,2025-07-12T10:56:00,Mr Miller,Education,Negative,Medium,222,"Dear Mr Miller,

[Generation failed: ]"
ca0aca1d-021e-428f-a241-e6c49b5969b4,2025-07-12T13:26:00,Mr Miller,Education,Negative,Short,85,"Dear Mr Miller,"
db300772-fefc-4b51-8c19-af37b1540c5a,2025-07-12T18:18:00,Mr Miller,Education,Negative,Medium,165,"Dear Mr Miller,"
fa0a18eb-f119-4b7d-8d9d-4a4c77457ff5,2025-07-12T11:19:00,Mr Miller,Crime,Negative,Medium,215,"Dear Mr Miller,"
dd6505c2-f143-463c-8648-0dfbabb69e15,2025-07-12T13:05:00,Mr Miller,Crime,Very Positive,Medium,222,"Dear Mr Miller,"
bc0f872c-e8b0-438e-9590-a3f6a2ae1c94,2025-07-12T15:34:00,Mr Miller,Crime,Very Negative,Short,97,"Dear Mr Miller,"
2e7246c9-1937-4b3a-b199-4a3c39c3f99e,2025-07-12T17:06:00,Mr Miller,Crime,Negative,Long,372,"Dear Mr Miller,"
c66226e7-8a66-43ef-bc6b-ae1d728d3321,2025-07-12T16:55:00,Mr Miller,Immigration,Very Negative,Long,389,"Dear Mr Miller,"
3f72167d-716f-4bd6-99f8-e862d1d95539,2025-07-12T17:36:00,Mr Miller,Immigration,Negative,Medium,201,"Dear Mr Miller,"
6d403514-6a5d-46a9-95d9-c24929dd57a9,2025-07-12T12:03:00,Mr Miller,Transportation,Positive,Medium,264,"Dear Mr Miller,"
1a5ad2d8-63a1-46f1-8959-92bfb7d14834,2025-07-12T09:19:00,Mr Miller,Transportation,Positive,Medium,187,"Dear Mr Miller,"
061b301d-584f-409a-be88-8e434207402c,2025-07-12T18:17:00,Mr Miller,Transportation,Very Negative,Medium,246,"Dear Mr Miller,"
f5221079-37c1-47a0-8ad3-197882561bf5,2025-07-12T17:43:00,Mr Miller,Transportation,Positive,Short,101,"Dear Mr Miller,"
68a08754-d4e2-4cf6-9049-fc90037dc394,2025-07-12T18:41:00,Mr Miller,Environment,Very Negative,Medium,196,"Dear Mr Miller,"
376fdd50-0b76-4a8d-bc6c-1315b2773081,2025-07-12T17:48:00,Mr Miller,Environment,Positive,Medium,182,"Dear Mr Miller,"
0477a775-da69-41e3-b186-eb2201d144a2,2025-07-12T11:26:00,Mr Miller,Environment,Positive,Medium,216,"Dear Mr Miller,"
f4f08c8e-3226-453a-a4a3-5cac0594ef05,2025-07-12T14:03:00,Mr Miller,Environment,Positive,Medium,277,"Dear Mr Miller,"
990e529f-85e4-4450-8980-98589788449d,2025-07-12T19:19:00,Mr Miller,Environment,Very Positive,Medium,194,"Dear Mr Miller,"
fa2683e9-3b5d-40e6-b745-4b54753c8ff1,2025-07-12T18:41:00,Mr Miller,Environment,Very Negative,Medium,246,"Dear Mr Miller,"
877f40bc-14d7-407f-922e-c8e7e68ff53f,2025-07-12T12:47:00,Mr Miller,Taxation,Very Negative,Medium,132,"Dear Mr Miller,"
3356eec8-7e3a-41f3-800d-59af340133e9,2025-07-12T10:41:00,Mr Miller,Taxation,Neutral,Medium,174,"Dear Mr Miller,"
062b0fcb-f2ab-425c-8e85-b2bf487edb74,2025-07-12T18:46:00,Mr Miller,Taxation,Very Positive,Medium,164,"Dear Mr Miller,"
b3b119d9-8657-4630-ac3f-528ab5479317,2025-07-12T15:56:00,Mr Miller,Housing,Very Positive,Medium,145,"Dear Mr Miller,"
6459e6c3-7feb-4c86-8de9-cc1770306654,2025-07-12T12:35:00,Mr Miller,Housing,Very Positive,Medium,273,"Dear Mr Miller,"
1919859f-1885-4f1c-9ab6-03ac2966b572,2025-07-12T15:46:00,Mr Miller,Pensions,Neutral,Medium,208,"Dear Mr Miller,"
fe1c1155-9587-4504-9254-e783cf5de58b,2025-07-12T15:38:00,Mr Miller,Pensions,Negative,Long,374,"Dear Mr Miller,"
fc948ee4-5b19-4a9e-b638-61d75967459c,2025-07-12T17:18:00,Mr Miller,Pensions,Negative,Medium,188,"Dear Mr Miller,"
5efbe31d-7c04-4386-8019-add0aa04f30c,2025-07-12T16:44:00,Mr Miller,Pensions,Negative,Medium,178,"Dear Mr Miller,"
64443718-952d-4798-bcbe-3085a1440dcd,2025-07-12T10:21:00,Mr Miller,Pensions,Very Positive,Medium,208,"Dear Mr Miller,"
45d79446-8d2c-4b03-8fe2-9faa6bd99b83,2025-07-12T19:03:00,Mr Miller,Pensions,Very Negative,Medium,261,"Dear Mr Miller,

[Generation failed: ]"
78d53fda-b5bb-4180-bb9e-e696a22d8c39,2025-07-12T15:04:00,Mr Miller,Pensions,Neutral,Medium,161,"Dear Mr Miller,

[Generation failed: ]"
03ea946b-94c3-47c8-8a2f-0aa4aa710ebd,2025-07-13T11:42:00,Mr Miller,Healthcare,Negative,Medium,185,"Dear Mr Miller,"
51598702-498a-46fc-bede-fe92422b6d69,2025-07-13T09:47:00,Mr Miller,Healthcare,Very Negative,Medium,165,"Dear Mr Miller,"
1828e501-a930-4bda-98c5-3d001061c66c,2025-07-13T17:30:00,Mr Miller,Healthcare,Very Negative,Medium,187,"Dear Mr Miller,"
be60c760-14f5-4bb0-acba-0010e6188025,2025-07-13T14:28:00,Mr Miller,Education,Negative,Medium,180,"Dear Mr Miller,"
fde667e2-ad79-4b5a-8017-bb5109e66141,2025-07-13T10:55:00,Mr Miller,Education,Very Negative,Medium,245,"Dear Mr Miller,"
3090b27d-2aec-4e7a-802d-3cb84d0a489b,2025-07-13T14:36:00,Mr Miller,Education,Positive,Medium,197,"Dear Mr Miller,"
e14e8539-2946-4978-b4d8-9c0351444b77,2025-07-13T11:26:00,Mr Miller,Education,Positive,Medium,275,"Dear Mr Miller,"
b99a51c2-077f-4551-af66-fe43fa3735ef,2025-07-13T18:34:00,Mr Miller,Crime,Neutral,Medium,257,"Dear Mr Miller,"
b0c077c2-498c-45dc-af90-c1c085088664,2025-07-13T14:22:00,Mr Miller,Crime,Very Negative,Short,88,"Dear Mr Miller,"
0cf5dcc6-d38e-4212-9902-0fff4272637c,2025-07-13T16:22:00,Mr Miller,Crime,Very Negative,Medium,209,"Dear Mr Miller,"
3a94dd32-5691-4829-a140-ed4fa99f32af,2025-07-13T09:12:00,Mr Miller,Crime,Neutral,Medium,178,"Dear Mr Miller,"
376dfb46-b4c7-47de-8ced-c05cec73aaa4,2025-07-13T17:13:00,Mr Miller,Immigration,Very Negative,Medium,271,"Dear Mr Miller,

[Generation failed: ]"
bb3154ad-154d-401e-8d7f-9bd22df4235b,2025-07-13T13:46:00,Mr Miller,Immigration,Very Positive,Long,301,"Dear Mr Miller,

[Generation failed: ]"
b8f6da86-1f79-4a53-8328-a30862366f9c,2025-07-13T10:53:00,Mr Miller,Transportation,Very Negative,Medium,211,"Dear Mr Miller,

[Generation failed: ]"
34b77088-3cba-4ddf-896b-727ee38ce134,2025-07-13T16:59:00,Mr Miller,Transportation,Negative,Medium,264,"Dear Mr Miller,"
821606b5-0571-433a-b402-a05f55a755bc,2025-07-13T09:21:00,Mr Miller,Transportation,Very Negative,Short,64,"Dear Mr Miller,"
a4e4d7d3-ae8d-4edc-b4ac-9633215ae75a,2025-07-13T14:48:00,Mr Miller,Transportation,Positive,Long,373,"Dear Mr Miller,"
74f6c205-4015-4fce-92fd-e5dead79ed00,2025-07-13T18:25:00,Mr Miller,Environment,Very Positive,Long,436,"Dear Mr Miller,

[Generation failed: ]"
8600359d-a791-4ffb-8604-79dedcc27a68,2025-07-13T14:19:00,Mr Miller,Environment,Positive,Medium,275,"Dear Mr Miller,

[Generation failed: ]"
dccff411-3fcc-4225-987c-96afd70d8dfb,2025-07-13T11:05:00,Mr Miller,Environment,Negative,Long,413,"Dear Mr Miller,

[Generation failed: ]"
31273586-664c-4cd7-b94c-159c8633b976,2025-07-13T13:36:00,Mr Miller,Environment,Positive,Medium,249,"Dear Mr Miller,

[Generation failed: ]"
642080ea-cb66-442b-a0e0-d9ef03e6e472,2025-07-13T12:23:00,Mr Miller,Environment,Very Positive,Medium,133,"Dear Mr Miller,"
2da0a3d7-24b1-4b16-a3b7-461aecf46779,2025-07-13T12:13:00,Mr Miller,Taxation,Negative,Medium,204,"Dear Mr Miller,"
5d7310b4-8317-4f76-9ca2-159c282f97a3,2025-07-13T18:06:00,Mr Miller,Taxation,Neutral,Medium,191,"Dear Mr Miller,"
c1d6dc58-6940-4167-b30f-3cfbdc1c992a,2025-07-13T13:45:00,Mr Miller,Housing,Negative,Short,101,"Dear Mr Miller,"
71ee1ef8-0622-4538-9a1b-13d501decb2a,2025-07-13T09:56:00,Mr Miller,Housing,Very Positive,Medium,187,"Dear Mr Miller,"
6bfbbaad-5ccc-48bf-b7b0-d0a002d6788e,2025-07-13T14:02:00,Mr Miller,Pensions,Very Negative,Medium,248,"Dear Mr Miller,"
9176d220-3ea1-41ac-b910-0809ec600586,2025-07-13T11:42:00,Mr Miller,Pensions,Neutral,Long,592,"Dear Mr Miller,"
a391c7ca-68b5-443e-9bb7-4af5aa9deb5c,2025-07-13T09:18:00,Mr Miller,Pensions,Very Negative,Medium,262,"Dear Mr Miller,"
f91dff98-28e2-4006-bec4-1e9c736cec77,2025-07-13T15:09:00,Mr Miller,Pensions,Very Negative,Long,436,"Dear Mr Miller,

[Generation failed: ]"
56301878-516b-47d4-b697-c7bbda8888c9,2025-07-13T13:23:00,Mr Miller,Pensions,Very Negative,Medium,196,"Dear Mr Miller,"
9930b121-8eda-45a7-9777-da51473d3c1f,2025-07-13T10:52:00,Mr Miller,Pensions,Very Negative,Medium,260,"Dear Mr Miller,

[Generation failed: ]"
9a950719-5999-4dac-9e28-623dee95a1dd,2025-07-14T17:07:00,Mr Miller,Healthcare,Very Negative,Medium,266,"Dear Mr Miller,

[Generation failed: ]"
4c4c2263-681f-4aa8-b394-b7020f486231,2025-07-14T14:26:00,Mr Miller,Healthcare,Very Negative,Long,367,"Dear Mr Miller,

[Generation failed: ]"
768d8514-11cb-4c7b-9d09-a27cd2e073a8,2025-07-14T18:01:00,Mr Miller,Healthcare,Negative,Medium,173,"Dear Mr Miller,"
7c5e770c-0cbc-42b5-916d-7ad44c57ec35,2025-07-14T19:46:00,Mr Miller,Healthcare,Very Negative,Short,61,"Dear Mr Miller,"
1f097003-fb69-425c-baa8-72857ccad70d,2025-07-14T18:38:00,Mr Miller,Education,Very Negative,Short,90,"Dear Mr Miller,"
240832c1-6817-4136-b08b-8ba6c94b925f,2025-07-14T10:04:00,Mr Miller,Education,Negative,Long,409,"Dear Mr Miller,"
b1ace213-2fb4-4b99-9eea-36842f319c46,2025-07-14T13:51:00,Mr Miller,Education,Negative,Short,69,"Dear Mr Miller,"
aad56a95-3a9f-4fa5-a5fb-4860db425c3b,2025-07-14T09:24:00,Mr Miller,Education,Negative,Medium,159,"Dear Mr Miller,"
d24729aa-0697-46f5-b27d-ea661f08a696,2025-07-14T18:08:00,Mr Miller,Education,Very Negative,Medium,184,"Dear Mr Miller,"
1c2eb682-a166-4803-8318-164efa5aa877,2025-07-14T09:00:00,Mr Miller,Crime,Negative,Short,116,"Dear Mr Miller,"
72725f73-3d8a-4169-a464-d919295a406e,2025-07-14T18:08:00,Mr Miller,Crime,Positive,Medium,172,"Dear Mr Miller,"
8661125f-6816-466e-9b4e-b1469804c59a,2025-07-14T11:20:00,Mr Miller,Crime,Negative,Medium,140,"Dear Mr Miller,"
d742626c-abad-4b8c-ac1c-661337b9fbaf,2025-07-14T19:47:00,Mr Miller,Crime,Neutral,Medium,214,"Dear Mr Miller,"
efafa913-a999-4baf-ad88-acb255216130,2025-07-14T12:07:00,Mr Miller,Crime,Neutral,Short,103,"Dear Mr Miller,"
81ae37ca-0c9d-473a-876d-575db0ddf4df,2025-07-14T11:07:00,Mr Miller,Immigration,Positive,Medium,243,"Dear Mr Miller,"
8332996c-0c1b-4681-965a-fb1a1b7329fc,2025-07-14T12:20:00,Mr Miller,Immigration,Negative,Medium,159,"Dear Mr Miller,"
9f661eb1-0c81-43a0-96ef-44045ce58fc6,2025-07-14T11:06:00,Mr Miller,Immigration,Negative,Medium,202,"Dear Mr Miller,"
0b5347f0-8366-4b38-ac5e-13a61d80b6be,2025-07-14T13:16:00,Mr Miller,Transportation,Very Negative,Medium,148,"Dear Mr Miller,"
021554ee-f0c4-43b0-a46e-c3f768681187,2025-07-14T18:06:00,Mr Miller,Transportation,Negative,Medium,201,"Dear Mr Miller,"
760f7de9-50c2-49cb-a341-9610f871e004,2025-07-14T12:13:00,Mr Miller,Transportation,Neutral,Long,325,"Dear Mr Miller,"
e2d9c20b-9860-4381-9d6a-24a75fff1e3b,2025-07-14T10:43:00,Mr Miller,Transportation,Negative,Medium,162,"Dear Mr Miller,"
da3cb030-90e7-457d-976d-5f03e9466958,2025-07-14T17:54:00,Mr Miller,Transportation,Negative,Medium,240,"Dear Mr Miller,"
7724f76a-91dc-43cd-8dd7-b8d33fa6642a,2025-07-14T13:24:00,Mr Miller,Environment,Very Positive,Medium,225,"Dear Mr Miller,"
e5de9913-09fe-4e69-8cfc-749c9d6b4d00,2025-07-14T15:23:00,Mr Miller,Environment,Negative,Medium,246,"Dear Mr Miller,"
